id,latitude,longitude,population
Laak,51.26666667,5.916666667,173191
Oensel,50.91666667,5.816666667,173375
Haule,53.03333333,6.3,173937
Griete,51.35,3.883333333,174076
Weesp,52.31666667,5.033333333,174271
Genemuiden,52.62361111,6.033333333,174975
Best,51.5,0.083333333,175131
De Vleut,51.51666667,0.083333333,175138
Keup,51.31666667,5.983333333,175443
Bovenstehuis,51.6,0.083333333,175549
Zijpe,51.65,4.1,175572
Nieuw-Buinen,52.9625,6.95,176125
Wamberg,51.68333333,0.083333333,176560
's-Gravenweg,51.95972222,4.616666667,176709
Wilp-Achterhoek,52.21666667,6.083333333,176979
Stramproy,51.2,5.716666667,177034
Uithuizen,53.4,0.666666667,177125
Oost-Vlieland,53.28333333,5.066666667,177148
Klein-Dongen,51.63333333,0.066666667,178035
Tritzum,53.13333333,5.566666667,178243
Laag Spul,51.46666667,0.083333333,178444
Kalisbuurt,51.56666667,4.2,178968
Edam,52.51666667,5.05,179198
Den Opslag,51.5,0.083333333,179685
Op de Belt,51.66666667,6.05,179736
Alphen-Oosterwijk,51.5,0.066666667,179825
Hoorn,52.65,5.066666667,179971
Nieuwer-Ter-Aa,52.19027778,4.966666667,180328
Zwolle,52.5125,6.083333333,180334
Peelstraat,51.58333333,0.083333333,180388
Paesens,53.4,6.083333333,180594
Slootdorp,52.85,4.966666667,180764
Noordhornerga,53.25,0.366666667,180853
Afferden,51.63333333,6.016666667,181029
Gasteren,53.03472222,6.663888889,181134
Nieuw-Dijk,51.93333333,6.15,181412
Rusven,51.71666667,0.083333333,181413
Paardelanden,52.625,6.465277778,182040
Zuidvelde,53.04583333,6.458333333,182293
Rooth,51.36666667,6.083333333,182425
Oost-Knollendam,52.51666667,4.8,182779
Scherpenisse,51.55,4.1,182828
Platveld,51.31666667,5.866666667,182835
Zuid-Beijerland,51.75138889,4.366666667,182907
Beitel,50.85,6,183118
Locht,51.23333333,0.083333333,183171
De Kraan,51.58333333,0.083333333,183225
Schoterzijl,52.81666667,5.816666667,183393
Velddriel,51.76666667,5.3,183691
Piepert,50.83333333,5.916666667,183943
Zinkweg,51.80277778,4.383333333,184076
Kommerdijk,51.86666667,5.95,185070
Holtheme,52.6125,6.683333333,185477
Meers,50.96666667,5.733333333,185484
's Gravenmoer,51.65,0.066666667,185541
Langeraar,52.19305556,4.7,186039
Tregelaar,51.51666667,0.083333333,186350
Breugel,51.51666667,0.083333333,186773
Verloren Einde,52.53333333,4.966666667,187104
Heemstede,52.03472222,5.116666667,187655
"Geer, De Ronde Venen",52.16388889,4.9,187713
Engeland,52.45,5.966666667,187755
Nieuwerkerk aan den IJssel,51.96805556,4.6,188457
Bocholtzerheide,50.81666667,6,188953
Zuidwending,53.08333333,0.933333333,189082
Absdale,51.26666667,4,189742
Leuven,51.85,5.1,190028
De Haar,52.76111111,6.548611111,190032
Milt,51.88333333,6.35,190244
Lichtenberg,51.9,6.4,190459
Nieuwerkerke,51.7,3.883333333,190748
De Bult,53.15,0.116666667,190964
Tranendal,53.13333333,0.1,191108
Stuifzand,52.74722222,6.5,191135
Bantega,52.83333333,5.8,191212
Polsbroekerdam,51.99444444,4.9,191261
Hogeweg,52.51111111,5.916666667,191487
Cadier en Keer,50.83333333,5.766666667,191738
Neder-Hardinxveld,51.82638889,4.833333333,191739
Faan,53.23333333,0.366666667,192043
Itens,53.1,5.65,192084
Hersel,51.43333333,0.083333333,192132
Roermond,51.2,6,192289
Winterswijk,51.96666667,6.716666667,192309
Grathem,51.2,5.866666667,192311
Laaghalerveen,52.94027778,6.511111111,192523
Oudesluis,52.83333333,4.816666667,192576
Stroet,52.75,4.766666667,192787
Ezumazijl,53.36666667,6.15,192825
Silvolderbuurt,51.91666667,6.4,192849
Herkingen,51.70972222,4.083333333,193824
Sint Maarten,52.76666667,4.75,193930
Joure,52.96666667,5.783333333,194024
Lagewald,51.8,5.966666667,194160
Kandelaar,51.95694444,4.383333333,194226
Coevorden,52.6625,6.741666667,194390
Lichtaard,53.33333333,5.916666667,194401
Terheijl,53.14722222,6.390277778,194581
Lelystad,52.51666667,5.483333333,194848
Grafwegen,51.75,5.95,194889
Urmond,51,5.766666667,196127
Kijkuit,51.53333333,0.066666667,196161
Oude Schouw,53.06666667,5.816666667,196527
Tollebeek,52.68333333,5.683333333,196650
Zwanenheike,51.46666667,6.15,196876
Hebrecht,53.03333333,0.15,196876
Snodenhoek,51.93333333,5.833333333,197396
Reidswal,53.35,6.083333333,197654
Hollandsche Rading,52.175,5.166666667,197788
Ammerzoden,51.75,5.216666667,197899
Kostverloren,53.2,0.15,198013
Gorssel,52.2,6.2,198065
Osdorp,52.36666667,4.783333333,198127
Heide,50.95,5.783333333,198331
Lagedijk,52.8,4.783333333,198426
Lammers,51.91666667,6.733333333,198678
Veldhoven,51.41666667,0.083333333,198895
Zweins,53.2,5.6,199212
Meer,52.46111111,6.45,199576
Lattrop,52.42638889,6.966666667,200231
Donk,51.33333333,5.883333333,200303
Middendorp,52.64027778,7.019444444,200326
Oosterend,53.4,5.383333333,200492
Jagerswijk,53.16666667,0.8,200923
Hitsberg,51.03333333,5.783333333,200940
Banholt,50.78333333,5.816666667,201208
Leo-Stichting,52.1,6.5,202141
De Nes,53.08333333,4.866666667,202460
Veenwouden,53.23333333,6,202895
Noordscheschut,52.72361111,6.536111111,203090
Frieschepalen,53.11666667,6.2,203545
Houtigehage,53.15,6.133333333,203964
Hiaure,53.35,5.966666667,204051
Zandstroom,53.08333333,0.066666667,204091
Schuddebeurs,51.66666667,3.95,204211
Weiwerd,53.3,0.933333333,204435
Zanegeest,52.68333333,4.716666667,204812
Ulft,51.9,6.383333333,204954
Venhorst,51.6,0.083333333,205053
Ouwster-Nijega,52.93333333,5.8,205426
Zandplaat,51.3,3.783333333,205691
Woerdense Verlaat,52.15555556,4.85,206084
Varik,51.81666667,5.366666667,206240
Keinse,52.8,4.8,206324
Mennonietenbuurt,52.75,4.683333333,206397
Armhoede,52.16666667,6.45,206749
Dinthersehoek,51.65,0.083333333,206937
Liesveld,51.93222222,4.816666667,207019
Broek in Waterland,52.43333333,5,207226
Koudekerke,51.48333333,3.55,207340
Terover,51.46666667,0.066666667,207497
Eede,51.25,3.45,207575
Wichmond,52.08333333,6.25,207842
Naarden,52.3,5.15,207917
Papenvoort,52.95277778,6.702777778,208105
Voort,51.43333333,6.166666667,208165
Noordwijkerhout,52.26111111,4.483333333,208702
Wijdewormer,52.5,4.95,208998
Sint Nicolaasga,52.91666667,5.75,209098
Noord-Scharwoude,52.7,4.816666667,209366
Nekkeveld,52.25,5.4,209527
Bankert,51.48333333,0.083333333,209608
De Biezen,51.51666667,0.083333333,209631
Deldeneresch,52.27638889,6.683333333,209828
Tuk,52.79722222,6.083333333,210261
Surhuizumer Mieden,53.21666667,6.216666667,211296
Klijndijk,52.83194444,6.859722222,211562
Couwelaar,51.53333333,0.066666667,212099
Dorkwerd,53.25,0.5,212497
Tiggelt,51.5,0.066666667,213070
Bemmel,51.9,5.9,213075
Raard,53.33333333,5.95,213161
Achterste Hermalen,51.6,0.083333333,213306
Harich,52.9,5.566666667,213478
Hasselt,52.59166667,6.083333333,213502
De Birkt,52.16111111,5.316666667,213597
Tolbert,53.16666667,0.366666667,213782
Rul,51.38333333,0.083333333,213819
Nergena,52,5.65,213837
Hoekske,51.68333333,0.066666667,213848
Koudekerk aan den Rijn,52.13333333,4.6,213968
Diepswal,53.23333333,0.383333333,213996
Vierhouten,52.33333333,5.833333333,214435
Heidehuizen,53.06666667,6.133333333,214662
Den Dolder,52.13888889,5.233333333,214711
Ursem,52.63333333,4.9,214903
Oldekerk,53.21666667,0.333333333,215132
Finkum,53.28333333,5.75,215385
Pesaken,50.8,5.866666667,215562
Brommelen,50.91666667,5.733333333,216288
Rotsterhaule,52.93333333,5.85,216357
Enkhuizen,52.71666667,5.283333333,216812
Smerp,52.93333333,4.983333333,216852
Laag-Caestert,50.76666667,5.7,217193
Ruigeweide,52.02916667,4.816666667,217305
Rutbeek,52.18055556,6.8,217631
Meilahuizen,53.1,5.65,217651
Schoorveld,51.36666667,6.016666667,217814
Noordbeemster,52.58333333,4.95,217944
Berghuizen,52.71388889,6.290277778,217961
Felland,53.15,0.616666667,218038
Lytshuzen,52.98333333,5.6,218424
Stadskanaal,52.98333333,0.95,218481
Streukel,52.58472222,6.1,218565
Jonen,52.71944444,6.016666667,218586
Stompetoren,52.61666667,4.816666667,218685
Schimmelarij,52.70138889,6.816666667,218862
Cornjum,53.25,5.783333333,219002
Goudriaan,51.90277778,4.9,219108
Vrouwenparochie,53.28333333,5.7,219223
Uitgeest,52.53333333,4.716666667,220115
Heksenberg,50.91666667,5.983333333,220438
Kibbelgaarn,53.1,0.95,220609
Heuvel,51.6,0.083333333,221127
Lemelerveld,52.44583333,6.333333333,221338
Fijnaart,51.63333333,0.066666667,221462
Driebruggen,52.04444444,4.8,221489
Heeswijk,51.65,0.083333333,221760
Roligt,51.26666667,5.9,221828
Oude Wetering,52.21388889,4.633333333,221875
Het Zand,51.63333333,0.066666667,222625
Jelsum,53.23333333,5.783333333,223092
Loo,51.93333333,5.983333333,223402
Hool,51.48333333,0.083333333,223441
Binnenheurne,51.93333333,6.45,223455
Wercheren,51.85,5.95,223511
Idaard ,53.11666667,5.8,223578
Peebos,53.18333333,0.216666667,223583
Abbewier,53.38333333,6.15,223719
Leens,53.35,0.366666667,223869
Esch,51.6,0.083333333,223884
Daland,51.53333333,5.916666667,224405
Middel,52.48333333,4.766666667,224552
Piaam,53.03333333,5.4,224878
's Heerenberg,51.88333333,6.25,224999
Molenbuurt,53.08333333,4.85,225163
Hemmemabuurt,53.25,5.65,225199
Anerveen,52.63194444,6.65,225232
Wilhelmsoord,52.74166667,6.851388889,225815
Klein-Bedaf,51.45,0.066666667,225820
Hezingen,52.44166667,6.85,225919
Krommeniedijk,52.51666667,4.766666667,226805
Noordstroe,52.93333333,4.966666667,227307
Roordahuizum,53.11666667,5.8,227617
Plak,51.76666667,5.983333333,227663
Vijfhuizen,53.31666667,5.75,227729
Oosthem,53.01666667,5.6,228051
Ruimel,51.65,0.083333333,228353
Elst,51.9875,5.483333333,228383
Vasse,52.43472222,6.816666667,228482
Buchten,51.05,5.816666667,229389
Hallumerhoek,53.3,5.766666667,230858
Workum,52.98333333,5.45,230902
Nieuw-Amsterdam,52.71111111,6.855555556,231048
Wilderhof,53.26666667,0.9,231687
Assum,52.51666667,4.7,232819
Bergentheim,52.52638889,6.6,232858
Delden,52.08333333,6.283333333,233064
Maren,51.78333333,0.083333333,233305
Kromwijk,52.07361111,4.866666667,233376
Nude,51.96666667,5.633333333,233502
Tienhoven aan de Lek,51.95972222,4.933333333,233832
Boteburen,53.35,5.85,233872
De Waal,53.06666667,4.816666667,233988
Wildervank,53.06666667,0.85,234195
Gebergte,51.43333333,0.083333333,234768
Wittewierum,53.28333333,0.733333333,235318
Hattemerbroek,52.46666667,6.033333333,235515
Nijnsel,51.55,0.083333333,236005
Toldijk,52.05,6.216666667,236110
Weverwijk,51.9125,5,236233
Mijnden,52.19583333,5,236283
Starting,52.55,4.733333333,236355
Herwen,51.88333333,6.1,236462
Craailo,52.26666667,5.2,236720
Munnikenheide,51.53333333,0.066666667,237288
Het Vorst,51.41666667,6.15,237536
Hollebalg,52.9,4.95,237539
Grijssloot,53.36666667,0.383333333,237771
Obdam,52.68333333,4.9,237931
Venbergen,51.33333333,0.083333333,238122
Grixhoek,51.18333333,5.7,238151
Gebroek,51.06666667,5.816666667,238689
Husken,50.9,5.95,239292
Waal,51.93888889,4.883333333,239755
Tzum,53.15,5.566666667,239774
Schokland,52.63333333,5.783333333,240286
Bobeldijk,52.65,5,240750
Klein Doenrade,50.95,5.916666667,240779
Schouw,52.86666667,5.533333333,241057
Nieuwvliet-Bad,51.38333333,3.45,241257
Bovenstreek,52.43333333,5.9,241416
Zandberg,52.91666667,0.033333333,241837
Het Westeinde,52.75,5.066666667,241873
Hengeland,51.65,6,242064
Hoevelaken,52.16666667,5.466666667,242099
Pothoek,52.24722222,6.5,242119
Ven,51.36666667,0.083333333,242178
Rouveen,52.61388889,6.183333333,242256
Gaastmeer,52.96666667,5.55,242262
Zeegat,51.28333333,4.1,242303
Ter Hole,51.31666667,4.033333333,242459
Oud-Zuilen,52.12777778,5.066666667,242657
Heegh,51.93333333,6.15,242965
Moriaanshoofd,51.68333333,3.85,243056
Breezand,51.58333333,3.616666667,243266
Heure,52.11666667,6.5,243375
Dirksland,51.74861111,4.1,243435
Otterweg,52.85,5.783333333,243596
De Leijen,52.73333333,4.866666667,243958
Hornsterburen,53.1,5.783333333,244277
Holst,51.13333333,6.05,244335
Passewaaij,51.86666667,5.416666667,244728
Goldhoorn,53.2,0.066666667,245065
Fluitenberg,52.73611111,6.454166667,245187
Heerjansdam,51.83611111,4.55,245349
Oosterwijzend,52.68333333,5.183333333,245367
Elspeet,52.3,5.783333333,245386
Meerkerk,51.91944444,4.983333333,245422
Haarsteeg,51.7,0.083333333,245500
Zwartebroek,52.18333333,5.516666667,245866
Berkeindje,51.4,0.083333333,246230
Veere,51.55,3.666666667,246249
Haarle,52.40416667,6.833333333,246747
Wouw,51.51666667,0.066666667,246833
Holtinge,52.79583333,6.251388889,246984
Korhorn,53.3,0.35,247410
Gasselterboerveenschemond,53.00694444,6.880555556,247890
Berkel-Enschot,51.58333333,0.083333333,248000
Ulicoten,51.45,0.066666667,248280
Wapenveld,52.43333333,6.066666667,248378
Kampen,53.1,5.45,248420
Saasveld,52.33194444,6.8,248598
Notter,52.33472222,6.516666667,248855
Akkerput,51.35,3.466666667,249169
Heel,51.18333333,5.9,249519
Zeewolde,52.33333333,5.533333333,249983
IJsbrechtum ,52.03333333,5.633333333,250188
Uitwijk,51.78333333,0.083333333,250232
Zuidschalkwijk,52.35,4.633333333,250298
Kedichem,51.85972222,5.05,250317
Look,52.27916667,6.433333333,250477
Badhoevedorp,52.33333333,4.783333333,250486
Kampershoek,51.26666667,5.733333333,250985
Schiedam,51.91944444,4.383333333,251154
Oirsbeek,50.95,5.9,251351
Den Velde,52.60138889,6.683333333,251418
Nuis,53.15,0.3,251556
Korte Akkers,53.11666667,0.9,251903
Elp,52.88194444,6.645833333,251933
Oranjedorp,52.74027778,6.945833333,252042
Nieuwe Wetering,52.59027778,6.033333333,252435
Oele,52.24583333,6.75,252504
Oostendorp,52.45,5.866666667,252971
Franeker,53.2,5.533333333,253190
Barlage,53,0.05,253193
Vlas,51.36666667,0.083333333,253546
Woezik,51.83333333,5.733333333,253751
Maurik,51.96666667,5.416666667,253754
Oegstgeest,52.18055556,4.466666667,254037
Stalberg,51.36666667,6.183333333,254047
Burgervlotbrug,52.75,4.683333333,254058
Grosthuizen,52.61666667,4.966666667,254122
Lithoijen,51.8,0.083333333,254129
Duifhuis,51.63333333,0.083333333,254201
Oudemolen,53.05,6.638888889,254218
Luyksgestel,51.28333333,0.083333333,254466
Nieuw-Balinge,52.76666667,6.606944444,255311
Abdissenbosch,50.91666667,6.033333333,255531
Nieuw Amerika,52.86666667,5.566666667,255624
Heteren,51.96666667,5.75,255970
Val,51.33333333,3.9,256012
De Meente,52.9,6.133333333,256013
Klazienaveen-Noord,52.77222222,7.002777778,256104
Kaumershoek,51.33333333,5.966666667,256129
Keizerbosch,51.26666667,5.983333333,256698
Ooij,51.9,5.5,257636
Opijnen,51.83333333,5.3,257838
Krommenie,52.5,4.766666667,257884
Goënga,53.05,5.7,257925
Waalwijk,51.68333333,0.083333333,258070
Leutingewolde,53.15833333,6.431944444,258362
De Haukes,52.88333333,4.933333333,258409
Holwierde,53.35,0.866666667,258449
Zwanegat,51.79027778,4.516666667,258508
Gening,51.63333333,6.033333333,258708
Epe,52.35,5.983333333,258754
Kraanven,51.61666667,0.083333333,258755
Oploo,51.6,0.083333333,258829
Grevenbicht,51.03333333,5.783333333,258976
Heelsum,51.98333333,5.75,259290
Achthoven,51.96805556,4.983333333,259298
Eexterveenschekanaal,53.05555556,6.8375,259634
Apenhuizen,52.25694444,6.3,259685
Tichelwerk,53.26666667,5.833333333,259780
Huijbergen,51.41666667,0.066666667,259957
Brunssum,50.95,5.966666667,260323
Nijkerkerveen,52.2,5.466666667,260541
De Maat,52.60555556,6.3,260705
Bato's Erf,51.83333333,5.4,260714
Leeuwen,51.28333333,6.066666667,260730
Borgharen,50.88333333,5.683333333,260894
Het Hoekske,51.5,0.066666667,261126
Nieuw-Roden,53.13194444,6.397222222,261198
Hengforden,52.31527778,6.116666667,261336
Froombosch,53.18333333,0.766666667,261671
Eenum,53.33333333,0.766666667,261791
Roodhuis,53.08333333,5.633333333,261966
Wordragen,51.76666667,5.233333333,262039
Hoornaar,51.87916667,4.933333333,262284
Groot Agelo,52.39305556,6.883333333,262424
Giethoorn,52.74027778,6.066666667,262444
Heetveld,52.6625,6,262595
't Haantje,51.56666667,0.066666667,263173
Oud-Ade,52.19027778,4.55,264166
Kapellebrug,51.25,4.066666667,264380
Oosterens,51.63333333,0.083333333,264597
Poederoijenschehoek,51.78333333,5.066666667,264639
De Poffert,53.2,0.45,264712
Meijel,51.35,5.883333333,264978
Hoenzadriel,51.75,5.333333333,265022
Krabbendam,52.73333333,4.7,265093
Oldeholtwolde,52.9,6.016666667,265271
Bleijs,51.46666667,0.083333333,265892
Oldenzijl,53.38333333,0.7,266468
Bern,51.75,5.166666667,266514
Lieving,52.85138889,6.527777778,266585
Monster,52.02638889,4.166666667,266637
Weteringbrug,52.21666667,4.65,266665
Zomerven,51.36666667,0.083333333,266714
Fort De Schans,53.03333333,4.816666667,266732
Niesoord,53.18333333,0.016666667,266738
Kulert,51.45,0.083333333,266746
Vinkepas,51.4,6.05,267561
Woud,51.65,0.083333333,268033
Baardburen,53.13333333,5.783333333,268841
Grotewal,52.78333333,4.816666667,269053
Buurse,52.14583333,6.816666667,269206
Valkeveen,52.31666667,5.183333333,269563
Beltrum,52.06666667,6.566666667,269901
Poepershoek,52.66527778,6.016666667,270027
Katwijk,51.75,0.083333333,270637
Oudeland,51.93055556,4.666666667,270684
Buitenkaag,52.21666667,4.566666667,270783
Waubach,50.91666667,6.05,270787
Nijkleaster,53.06666667,5.7,270887
Terpoorten,50.76666667,5.916666667,271412
Leuken,51.26666667,5.733333333,271497
Hogebrug,52.02638889,4.8,272059
Nieuwerbrug,52.07777778,4.8,272309
Midwoud,52.71666667,5.066666667,272917
Deense Hoek,51.5,0.083333333,273412
De Leijen,52.65,6.233333333,273456
Hanenberg,51.45,0.083333333,274177
Peize,53.14722222,6.497222222,274392
Kalishoek,51.51666667,0.066666667,274649
Boshoven,51.33333333,0.083333333,274791
Horstermeer,52.25,5.083333333,274902
Spoorbuurt,52.86666667,4.816666667,275137
Nuth,50.91666667,5.883333333,275930
Scharendijke,51.73333333,3.85,275941
Nijezijl,53,5.616666667,276421
Rijnsaterwoude,52.19583333,4.666666667,276603
Hoeve,51.28333333,0.083333333,276715
Voorstonden,52.13333333,6.15,276922
Krabbendijke,51.43333333,4.116666667,277077
Vossenberg,51.56666667,0.083333333,277109
Scharn,50.85,5.733333333,277280
Zuid-Carolina,51.68333333,0.083333333,277502
Zuidveen,52.77777778,6.1,277508
Huinerbroek,52.23333333,5.583333333,277998
Veld,51.48333333,6.183333333,278110
Broekveld,50.9,6.066666667,278315
Paal,51.35,4.1,278596
De Keegen,53.28333333,6.233333333,278724
Lieveren,53.11527778,6.452777778,279746
De Paauwen,53.25,0.766666667,279800
Hild,51.53333333,0.083333333,280160
Duinen,52.35,5.683333333,280523
Rhienderen,52.1,6.15,280636
Driehuizen,51.4,0.083333333,280965
Almere Haven,52.33333333,5.216666667,281464
Den Andel,53.38333333,0.5,281464
Omval,52.61666667,4.783333333,281657
Selmien,53.1,6.133333333,281969
De Hilte,53.0375,6.829166667,281997
Zandwerven,52.68333333,4.95,282417
Hoogcruts,50.78333333,5.85,282511
Het Korfwater,52.78333333,4.666666667,282617
Kippereind,51.33333333,0.083333333,282649
Valburg,51.91666667,5.8,283079
Zevenhuizen,51.63333333,0.066666667,283345
't Marktje,51.41666667,0.066666667,283632
Kortezwaag,52.98333333,6.066666667,283824
Vethuizen,51.91666667,6.3,283847
Middelburg,51.5,3.616666667,284080
Klein Genhout,50.91666667,5.816666667,284185
Maasdijk,51.79027778,4.466666667,284271
Oude Terp,53.33333333,6.116666667,284285
Spitsbergen,53.16666667,0.833333333,284428
Drouwen,52.95277778,6.795833333,284567
Nieuwe Meer,52.33333333,4.816666667,284577
Oijen,51.81666667,0.083333333,284634
Eersel,51.35,0.083333333,284801
Idskenhuizen,52.93333333,5.716666667,284978
Oost,50.8,5.716666667,285524
Burgt,51.6,0.083333333,285587
Metslawier,53.36666667,6.066666667,285723
Ewer,53.33333333,0.35,285990
Engeland,52.60416667,6.616666667,286002
Het Schouw,52.41666667,4.95,286174
Nieuwe Statenzijl,53.21666667,0.2,286484
't Harde,52.41666667,5.883333333,286901
Kloetinge,51.5,3.916666667,287059
Tungelroy,51.21666667,5.733333333,287220
Bosch en Duin,52.11666667,5.233333333,287260
Anna Jacobapolder,51.63333333,4.133333333,287556
